fecha,tienda_id,producto_id,categoria,region,ciudad,precio_unitario,cantidad_vendida,ingreso_total,en_promocion,stock_inicio_dia,stock_fin_dia,dias_plazo_proveedor,quiebre_stock
2023-01-29,STORE_03,PROD_017,Lácteos,Oeste,Paysandú,3.76,7,26.32,0,94,85,7,0
2023-02-23,STORE_03,PROD_033,Panadería,Oeste,Salto,1.54,2,3.08,0,72,67,2,0
2023-03-07,STORE_05,PROD_018,Snacks,Norte,Paysandú,1.9,3,5.7,0,92,87,5,0
2023-01-06,STORE_02,PROD_031,Panadería,Sur,Montevideo,1.42,6,8.52,0,79,72,5,0
2023-01-31,STORE_03,PROD_040,Panadería,Sur,Montevideo,1.76,10,17.6,0,71,59,3,0
2023-01-31,STORE_04,PROD_009,Limpieza,Norte,Salto,4.24,10,42.4,1,93,81,3,0
2023-03-30,STORE_05,PROD_028,Panadería,Este,Paysandú,1.55,6,9.3,0,36,28,7,0
2023-01-24,STORE_02,PROD_030,Limpieza,Este,Paysandú,4.54,9,40.86,0,25,14,5,0
2023-03-09,STORE_03,PROD_049,Limpieza,Este,Durazno,4.71,2,9.42,0,45,42,3,0
2023-01-14,STORE_04,PROD_012,Lácteos,Este,Maldonado,3.47,14,48.58,1,63,46,3,0
2023-01-18,STORE_03,PROD_039,Bebidas,Sur,Maldonado,2.38,6,14.28,0,77,71,2,0
2023-02-10,STORE_03,PROD_010,Bebidas,Este,Durazno,2.26,10,22.6,1,58,45,5,0
2023-02-26,STORE_02,PROD_037,Panadería,Este,Salto,1.38,1,1.38,0,96,94,7,0
2023-01-15,STORE_01,PROD_046,Snacks,Oeste,Salto,1.95,11,21.45,1,89,75,2,0
2023-02-28,STORE_04,PROD_027,Bebidas,Este,Montevideo,2.73,8,21.84,1,89,83,5,0
2023-03-21,STORE_02,PROD_025,Bebidas,Este,Maldonado,2.39,6,14.34,0,45,38,7,0
2023-01-25,STORE_05,PROD_045,Limpieza,Este,Paysandú,4.02,5,20.1,0,49,42,5,0
2023-03-02,STORE_04,PROD_036,Bebidas,Norte,Durazno,2.86,8,22.88,1,74,67,5,0
2023-03-20,STORE_05,PROD_040,Limpieza,Norte,Durazno,4.34,3,13.02,0,86,81,3,0
2023-02-20,STORE_03,PROD_024,Snacks,Este,Durazno,2.11,8,16.88,0,53,47,5,0
2023-02-02,STORE_04,PROD_043,Lácteos,Este,Durazno,2.96,6,17.76,0,47,40,7,0
2023-01-22,STORE_01,PROD_024,Snacks,Este,Montevideo,1.78,7,12.46,0,34,26,7,0
2023-02-03,STORE_04,PROD_030,Limpieza,Norte,Durazno,4.15,7,29.05,0,73,68,3,0
2023-01-25,STORE_04,PROD_034,Lácteos,Sur,Montevideo,3.44,10,34.4,0,66,58,5,0
2023-03-30,STORE_03,PROD_050,Snacks,Oeste,Maldonado,2.05,8,16.4,0,51,45,7,0
2023-02-25,STORE_05,PROD_017,Bebidas,Oeste,Durazno,2.65,13,34.45,0,37,24,3,0
2023-02-15,STORE_05,PROD_009,Limpieza,Norte,Paysandú,4.22,2,8.44,0,49,48,5,0
2023-01-10,STORE_04,PROD_018,Bebidas,Sur,Durazno,2.69,6,16.14,0,89,82,7,0
2023-03-02,STORE_02,PROD_006,Panadería,Norte,Paysandú,1.61,4,6.44,0,31,27,7,0
2023-01-08,STORE_04,PROD_021,Lácteos,Oeste,Durazno,2.98,4,11.92,0,74,70,2,0
2023-02-16,STORE_04,PROD_009,Snacks,Este,Durazno,1.63,6,9.78,1,84,75,3,0
2023-03-29,STORE_01,PROD_025,Snacks,Norte,Montevideo,1.68,5,8.4,0,82,74,7,0
2023-02-27,STORE_03,PROD_039,Panadería,Este,Paysandú,1.36,8,10.88,1,22,15,7,0
2023-03-07,STORE_02,PROD_026,Lácteos,Sur,Maldonado,3.64,11,40.04,1,64,54,5,0
2023-01-21,STORE_05,PROD_012,Lácteos,Oeste,Salto,2.92,3,8.76,0,54,50,3,0
2023-03-28,STORE_02,PROD_048,Bebidas,Sur,Durazno,2.94,4,11.76,0,55,53,5,0
2023-03-29,STORE_04,PROD_009,Snacks,Este,Durazno,2.09,3,6.27,0,84,80,5,0
2023-03-20,STORE_01,PROD_021,Snacks,Este,Paysandú,1.97,12,23.64,1,51,38,5,0
2023-03-26,STORE_03,PROD_006,Snacks,Oeste,Maldonado,1.71,8,13.68,0,45,39,5,0
2023-02-14,STORE_02,PROD_047,Bebidas,Norte,Montevideo,2.6,3,7.8,0,42,39,3,0
2023-01-15,STORE_03,PROD_050,Bebidas,Sur,Paysandú,2.9,9,26.1,0,46,39,3,0
2023-01-17,STORE_05,PROD_034,Lácteos,Sur,Montevideo,3.18,9,28.62,1,94,86,3,0
2023-03-10,STORE_03,PROD_047,Panadería,Sur,Paysandú,1.66,2,3.32,0,60,60,3,0
2023-02-21,STORE_01,PROD_034,Panadería,Norte,Maldonado,1.77,4,7.08,0,78,71,5,0
2023-01-11,STORE_01,PROD_046,Lácteos,Norte,Durazno,2.94,8,23.52,0,61,54,3,0
2023-03-18,STORE_04,PROD_029,Bebidas,Oeste,Montevideo,2.65,12,31.8,1,79,69,5,0
2023-02-20,STORE_04,PROD_016,Snacks,Sur,Durazno,2.02,5,10.1,0,54,48,7,0
2023-02-09,STORE_05,PROD_029,Lácteos,Norte,Paysandú,3.34,5,16.7,0,49,41,7,0
2023-03-25,STORE_01,PROD_021,Panadería,Sur,Salto,1.76,4,7.04,0,49,47,5,0
2023-01-31,STORE_04,PROD_047,Limpieza,Sur,Salto,4.0,14,56.0,1,25,13,2,0
2023-02-17,STORE_05,PROD_002,Limpieza,Este,Maldonado,4.44,4,17.76,0,54,49,7,0
2023-02-26,STORE_02,PROD_049,Limpieza,Este,Maldonado,3.66,3,10.98,0,96,93,3,0
2023-03-22,STORE_05,PROD_028,Lácteos,Este,Montevideo,3.37,5,16.85,0,70,64,3,0
2023-01-26,STORE_04,PROD_026,Limpieza,Oeste,Paysandú,3.89,3,11.67,0,81,77,5,0
2023-03-20,STORE_02,PROD_037,Limpieza,Oeste,Maldonado,4.47,6,26.82,0,32,28,2,0
2023-01-30,STORE_02,PROD_035,Snacks,Sur,Salto,2.0,4,8.0,0,73,67,7,0
2023-02-12,STORE_05,PROD_003,Bebidas,Oeste,Durazno,2.86,8,22.88,0,99,90,7,0
2023-02-02,STORE_02,PROD_002,Limpieza,Oeste,Maldonado,4.46,3,13.38,0,73,72,5,0
2023-03-25,STORE_03,PROD_007,Snacks,Sur,Durazno,1.75,4,7.0,0,69,66,2,0
2023-01-15,STORE_02,PROD_044,Lácteos,Sur,Maldonado,2.94,3,8.82,0,63,60,5,0
2023-03-07,STORE_04,PROD_001,Bebidas,Sur,Paysandú,2.36,1,2.36,0,78,76,2,0
2023-03-04,STORE_02,PROD_008,Bebidas,Oeste,Montevideo,2.84,7,19.88,0,65,55,2,0
2023-02-07,STORE_05,PROD_049,Snacks,Oeste,Maldonado,1.98,6,11.88,0,32,28,3,0
2023-02-17,STORE_03,PROD_017,Panadería,Sur,Durazno,1.45,8,11.6,1,33,27,3,0
2023-02-03,STORE_01,PROD_022,Panadería,Sur,Durazno,1.46,6,8.76,0,68,61,7,0
2023-01-09,STORE_03,PROD_014,Snacks,Norte,Paysandú,2.04,7,14.28,0,51,43,7,0
2023-02-11,STORE_01,PROD_003,Bebidas,Oeste,Paysandú,2.6,6,15.6,0,65,59,7,0
2023-01-18,STORE_02,PROD_032,Snacks,Oeste,Salto,2.01,3,6.03,0,38,33,2,0
2023-03-04,STORE_02,PROD_046,Limpieza,Este,Paysandú,4.18,7,29.26,0,35,28,5,0
2023-03-27,STORE_01,PROD_024,Panadería,Este,Maldonado,1.59,8,12.72,0,92,84,7,0
2023-03-25,STORE_03,PROD_040,Limpieza,Norte,Salto,4.78,5,23.9,0,97,92,2,0
2023-02-22,STORE_03,PROD_001,Lácteos,Sur,Durazno,3.2,5,16.0,1,79,76,7,0
2023-01-03,STORE_01,PROD_018,Limpieza,Este,Maldonado,3.89,6,23.34,0,60,52,3,0
2023-03-29,STORE_05,PROD_016,Panadería,Norte,Paysandú,1.65,14,23.1,1,81,67,2,0
2023-03-28,STORE_01,PROD_019,Bebidas,Este,Montevideo,2.43,3,7.29,0,24,22,2,0
2023-01-05,STORE_05,PROD_007,Snacks,Este,Durazno,2.02,7,14.14,1,87,80,7,0
2023-03-29,STORE_04,PROD_009,Limpieza,Este,Montevideo,4.54,6,27.24,1,98,90,5,0
2023-03-23,STORE_01,PROD_016,Panadería,Este,Maldonado,1.47,5,7.35,0,92,88,5,0
2023-02-02,STORE_04,PROD_028,Snacks,Oeste,Maldonado,2.07,4,8.28,0,95,88,2,0
2023-03-28,STORE_04,PROD_011,Panadería,Este,Salto,1.52,2,3.04,0,41,41,3,0
2023-02-11,STORE_04,PROD_048,Snacks,Oeste,Maldonado,1.95,13,25.35,1,38,27,2,0
2023-03-19,STORE_05,PROD_034,Snacks,Oeste,Montevideo,1.66,7,11.62,0,57,50,7,0
2023-03-03,STORE_02,PROD_010,Limpieza,Este,Montevideo,4.79,5,23.95,0,64,56,5,0
2023-03-06,STORE_04,PROD_016,Lácteos,Norte,Salto,2.96,5,14.8,0,71,66,5,0
2023-02-09,STORE_04,PROD_013,Snacks,Oeste,Montevideo,1.63,11,17.93,1,66,57,2,0
2023-01-01,STORE_05,PROD_050,Bebidas,Este,Durazno,2.47,7,17.29,0,57,47,2,0
2023-03-16,STORE_05,PROD_044,Bebidas,Norte,Montevideo,2.39,6,14.34,0,47,39,3,0
2023-01-30,STORE_03,PROD_017,Bebidas,Oeste,Paysandú,2.79,7,19.53,0,64,54,5,0
2023-03-21,STORE_04,PROD_034,Panadería,Norte,Salto,1.51,2,3.02,0,49,49,5,0
2023-02-14,STORE_05,PROD_037,Bebidas,Norte,Salto,2.71,7,18.97,0,54,45,5,0
2023-02-22,STORE_04,PROD_012,Limpieza,Oeste,Montevideo,3.93,10,39.3,1,65,53,3,0
2023-03-22,STORE_02,PROD_048,Snacks,Norte,Montevideo,1.98,9,17.82,1,37,27,2,0
2023-02-20,STORE_04,PROD_017,Snacks,Oeste,Maldonado,1.82,3,5.46,0,99,93,3,0
2023-01-16,STORE_05,PROD_012,Snacks,Norte,Durazno,1.93,2,3.86,1,28,23,7,0
2023-01-16,STORE_01,PROD_047,Lácteos,Sur,Durazno,3.77,3,11.31,0,69,64,5,0
2023-03-17,STORE_03,PROD_019,Lácteos,Sur,Maldonado,3.17,4,12.68,0,89,84,5,0
2023-03-03,STORE_02,PROD_009,Lácteos,Norte,Salto,3.28,6,19.68,0,61,57,2,0
2023-03-29,STORE_03,PROD_028,Snacks,Norte,Durazno,2.12,7,14.84,0,32,27,2,0
2023-01-21,STORE_01,PROD_005,Panadería,Sur,Maldonado,1.62,8,12.96,1,50,39,5,0
2023-02-19,STORE_01,PROD_010,Snacks,Norte,Durazno,1.9,6,11.4,0,30,26,7,0
2023-01-19,STORE_01,PROD_023,Bebidas,Norte,Salto,2.35,8,18.8,1,26,18,7,0
2023-02-02,STORE_01,PROD_036,Lácteos,Sur,Montevideo,3.13,4,12.52,1,99,92,2,0
2023-02-04,STORE_01,PROD_040,Snacks,Oeste,Durazno,1.7,8,13.6,0,93,83,7,0
2023-03-10,STORE_01,PROD_029,Panadería,Este,Durazno,1.62,0,0.0,0,70,67,7,0
2023-01-23,STORE_01,PROD_008,Snacks,Norte,Maldonado,2.12,8,16.96,0,73,64,7,0
2023-01-25,STORE_03,PROD_024,Snacks,Este,Salto,1.77,9,15.93,1,23,15,3,0
2023-02-27,STORE_01,PROD_024,Snacks,Sur,Paysandú,2.14,10,21.4,1,86,77,7,0
2023-01-29,STORE_02,PROD_005,Limpieza,Oeste,Montevideo,3.83,14,53.62,0,69,56,7,0
2023-03-04,STORE_01,PROD_006,Lácteos,Oeste,Salto,3.76,12,45.12,0,69,57,5,0
2023-03-01,STORE_02,PROD_020,Panadería,Sur,Paysandú,1.49,3,4.47,0,67,66,3,0
2023-03-07,STORE_04,PROD_027,Limpieza,Sur,Montevideo,3.69,1,3.69,0,42,41,7,0
2023-01-25,STORE_02,PROD_020,Panadería,Sur,Durazno,1.57,8,12.56,0,27,21,7,0
2023-02-06,STORE_05,PROD_013,Bebidas,Norte,Maldonado,2.65,2,5.3,0,32,31,5,0
2023-03-03,STORE_05,PROD_017,Bebidas,Norte,Salto,2.49,9,22.41,0,59,47,2,0
2023-02-05,STORE_04,PROD_006,Snacks,Oeste,Montevideo,1.82,4,7.28,0,99,96,2,0
2023-03-08,STORE_04,PROD_028,Panadería,Este,Paysandú,1.65,10,16.5,0,60,49,2,0
2023-03-17,STORE_03,PROD_020,Bebidas,Norte,Paysandú,2.46,4,9.84,0,73,69,2,0
2023-02-20,STORE_04,PROD_044,Panadería,Norte,Salto,1.57,6,9.42,0,23,16,7,0
2023-03-02,STORE_04,PROD_001,Lácteos,Norte,Durazno,3.18,2,6.36,0,52,48,5,0
2023-01-18,STORE_03,PROD_008,Lácteos,Este,Salto,3.08,4,12.32,0,80,74,7,0
2023-02-01,STORE_01,PROD_043,Panadería,Sur,Maldonado,1.49,7,10.43,0,89,83,3,0
2023-03-08,STORE_03,PROD_043,Limpieza,Norte,Salto,4.02,5,20.1,0,86,81,2,0
2023-02-04,STORE_05,PROD_022,Limpieza,Oeste,Montevideo,4.26,9,38.34,0,93,85,5,0
2023-01-25,STORE_02,PROD_010,Snacks,Sur,Maldonado,1.88,6,11.28,0,95,88,3,0
2023-01-29,STORE_03,PROD_037,Lácteos,Norte,Maldonado,3.07,5,15.35,0,57,49,5,0
2023-01-17,STORE_03,PROD_039,Snacks,Este,Durazno,1.91,9,17.19,0,45,35,2,0
2023-02-14,STORE_02,PROD_006,Limpieza,Sur,Paysandú,3.77,2,7.54,0,56,54,2,0
2023-01-09,STORE_05,PROD_013,Panadería,Sur,Salto,1.49,11,16.39,0,57,48,5,0
2023-02-22,STORE_02,PROD_030,Lácteos,Norte,Salto,3.59,4,14.36,0,20,16,7,0
2023-02-11,STORE_02,PROD_046,Lácteos,Este,Montevideo,3.45,11,37.95,0,51,42,2,0
2023-01-17,STORE_02,PROD_045,Lácteos,Este,Salto,3.45,4,13.8,0,72,66,5,0
2023-03-21,STORE_01,PROD_029,Bebidas,Oeste,Durazno,2.83,4,11.32,0,54,51,2,0
2023-03-26,STORE_04,PROD_013,Snacks,Sur,Paysandú,1.94,10,19.4,0,28,18,2,0
2023-01-25,STORE_02,PROD_009,Bebidas,Sur,Salto,2.7,6,16.2,0,26,19,2,0
2023-02-28,STORE_02,PROD_021,Lácteos,Este,Durazno,3.66,4,14.64,0,23,21,3,0
2023-03-15,STORE_05,PROD_050,Lácteos,Sur,Paysandú,3.01,7,21.07,0,32,25,2,0
2023-02-22,STORE_01,PROD_047,Snacks,Este,Paysandú,2.06,4,8.24,0,55,50,7,0
2023-02-02,STORE_01,PROD_044,Limpieza,Este,Maldonado,3.83,2,7.66,0,66,63,2,0
2023-03-25,STORE_04,PROD_016,Limpieza,Oeste,Durazno,4.54,18,81.72,1,60,41,5,0
2023-01-13,STORE_04,PROD_032,Panadería,Oeste,Durazno,1.58,3,4.74,0,72,66,2,0
2023-01-03,STORE_01,PROD_013,Panadería,Norte,Durazno,1.49,5,7.45,0,30,26,7,0
2023-03-20,STORE_05,PROD_007,Limpieza,Este,Paysandú,3.71,4,14.84,0,23,16,5,0
2023-03-10,STORE_01,PROD_007,Bebidas,Oeste,Salto,2.94,7,20.58,0,67,62,5,0
2023-03-12,STORE_01,PROD_012,Limpieza,Norte,Montevideo,4.56,5,22.8,0,97,91,7,0
2023-03-31,STORE_05,PROD_014,Snacks,Oeste,Durazno,2.05,5,10.25,0,84,81,2,0
2023-01-03,STORE_05,PROD_035,Panadería,Sur,Salto,1.73,6,10.38,0,67,58,7,0
2023-01-10,STORE_01,PROD_030,Limpieza,Sur,Salto,4.63,10,46.3,1,65,56,5,0
2023-03-25,STORE_04,PROD_039,Bebidas,Este,Salto,2.78,8,22.24,0,45,36,5,0
2023-03-16,STORE_04,PROD_025,Panadería,Norte,Salto,1.72,5,8.6,0,93,89,5,0
2023-03-04,STORE_05,PROD_046,Limpieza,Este,Durazno,3.95,9,35.55,0,24,12,3,0
2023-02-05,STORE_04,PROD_020,Bebidas,Oeste,Paysandú,2.27,2,4.54,1,20,16,5,0
2023-02-23,STORE_04,PROD_036,Bebidas,Sur,Paysandú,2.42,3,7.26,0,41,37,2,0
2023-03-27,STORE_05,PROD_025,Panadería,Norte,Montevideo,1.73,9,15.57,0,76,64,5,0
2023-02-11,STORE_03,PROD_008,Bebidas,Oeste,Salto,2.36,4,9.44,0,37,31,2,0
2023-01-02,STORE_04,PROD_032,Snacks,Oeste,Salto,2.07,5,10.35,0,56,49,3,0
2023-01-12,STORE_05,PROD_005,Lácteos,Sur,Salto,3.29,3,9.87,0,20,14,7,0
2023-03-09,STORE_05,PROD_014,Bebidas,Norte,Durazno,2.45,6,14.7,0,64,60,7,0
2023-01-07,STORE_02,PROD_015,Limpieza,Oeste,Maldonado,3.83,3,11.49,0,50,46,5,0
2023-02-02,STORE_02,PROD_015,Lácteos,Norte,Salto,2.91,3,8.73,0,81,76,3,0
2023-02-17,STORE_02,PROD_031,Lácteos,Oeste,Salto,2.97,2,5.94,0,79,76,7,0
2023-03-18,STORE_01,PROD_035,Snacks,Oeste,Durazno,1.78,2,3.56,0,59,59,3,0
2023-01-05,STORE_01,PROD_022,Snacks,Sur,Durazno,1.65,10,16.5,1,45,34,2,0
2023-03-20,STORE_04,PROD_015,Snacks,Sur,Maldonado,1.85,5,9.25,0,26,23,5,0
2023-01-23,STORE_02,PROD_044,Limpieza,Norte,Maldonado,4.02,3,12.06,0,75,73,7,0
2023-01-16,STORE_04,PROD_050,Limpieza,Norte,Durazno,4.62,7,32.34,1,85,76,3,0
2023-03-13,STORE_05,PROD_029,Lácteos,Sur,Durazno,3.75,6,22.5,0,98,93,2,0
2023-01-14,STORE_03,PROD_021,Lácteos,Oeste,Montevideo,3.36,9,30.24,0,78,70,7,0
2023-01-04,STORE_01,PROD_045,Panadería,Este,Durazno,1.78,2,3.56,0,56,52,7,0
2023-01-29,STORE_05,PROD_023,Panadería,Este,Paysandú,1.64,10,16.4,1,23,15,2,0
2023-03-07,STORE_02,PROD_027,Panadería,Este,Durazno,1.42,4,5.68,0,23,19,2,0
2023-03-08,STORE_01,PROD_004,Snacks,Este,Salto,1.86,4,7.44,0,61,58,2,0
2023-01-19,STORE_03,PROD_020,Lácteos,Este,Maldonado,3.82,6,22.92,1,84,79,2,0
2023-01-03,STORE_02,PROD_007,Limpieza,Oeste,Paysandú,3.71,4,14.84,0,25,21,5,0
2023-02-08,STORE_02,PROD_008,Limpieza,Oeste,Montevideo,4.18,7,29.26,0,80,74,7,0
2023-03-02,STORE_02,PROD_046,Lácteos,Oeste,Montevideo,2.92,3,8.76,0,55,52,5,0
2023-02-16,STORE_04,PROD_016,Lácteos,Oeste,Durazno,3.03,4,12.12,0,31,27,7,0
2023-02-08,STORE_05,PROD_043,Limpieza,Este,Durazno,3.98,3,11.94,0,33,32,3,0
2023-01-29,STORE_01,PROD_050,Snacks,Este,Maldonado,2.1,10,21.0,0,67,55,2,0
2023-02-13,STORE_03,PROD_033,Lácteos,Sur,Montevideo,3.35,9,30.15,1,59,47,3,0
2023-01-11,STORE_01,PROD_033,Limpieza,Este,Salto,3.9,10,39.0,1,26,15,5,0
2023-02-27,STORE_01,PROD_022,Snacks,Oeste,Maldonado,2.03,2,4.06,0,38,37,5,0
2023-03-24,STORE_02,PROD_031,Panadería,Este,Maldonado,1.79,3,5.37,0,74,72,7,0
2023-02-16,STORE_04,PROD_030,Limpieza,Norte,Paysandú,4.78,4,19.12,0,46,41,7,0
2023-01-05,STORE_01,PROD_048,Bebidas,Sur,Maldonado,2.4,8,19.2,1,21,13,3,0
2023-03-01,STORE_04,PROD_044,Panadería,Sur,Salto,1.71,5,8.55,0,72,68,2,0
2023-01-23,STORE_05,PROD_009,Bebidas,Oeste,Durazno,2.79,4,11.16,0,44,41,5,0
2023-03-29,STORE_04,PROD_025,Lácteos,Norte,Paysandú,3.6,4,14.4,0,65,63,2,0
2023-01-31,STORE_05,PROD_049,Snacks,Este,Paysandú,1.84,18,33.12,1,26,6,5,0
2023-01-07,STORE_01,PROD_036,Lácteos,Sur,Maldonado,3.74,12,44.88,0,53,38,2,0
2023-02-27,STORE_05,PROD_031,Bebidas,Norte,Maldonado,2.3,6,13.8,0,99,90,3,0
2023-01-31,STORE_03,PROD_045,Panadería,Este,Durazno,1.59,6,9.54,0,98,94,2,0
2023-02-06,STORE_05,PROD_023,Snacks,Este,Maldonado,2.09,2,4.18,0,63,62,3,0
2023-02-06,STORE_03,PROD_028,Limpieza,Oeste,Salto,4.0,7,28.0,0,74,69,7,0
2023-01-18,STORE_01,PROD_012,Bebidas,Sur,Maldonado,2.49,7,17.43,0,76,67,7,0
2023-01-27,STORE_05,PROD_013,Panadería,Oeste,Montevideo,1.7,4,6.8,0,48,46,5,0
2023-02-15,STORE_05,PROD_004,Snacks,Sur,Salto,2.11,10,21.1,1,60,51,2,0
2023-01-15,STORE_03,PROD_028,Snacks,Norte,Montevideo,1.63,8,13.04,0,85,74,3,0
2023-03-06,STORE_03,PROD_010,Panadería,Este,Paysandú,1.61,10,16.1,1,56,43,3,0
2023-03-04,STORE_03,PROD_028,Lácteos,Este,Montevideo,3.4,13,44.2,1,20,7,2,0
2023-03-29,STORE_05,PROD_026,Snacks,Norte,Salto,2.16,7,15.12,0,85,80,5,0
2023-02-21,STORE_02,PROD_007,Bebidas,Oeste,Paysandú,2.71,3,8.13,0,54,51,5,0
2023-03-02,STORE_04,PROD_040,Lácteos,Norte,Maldonado,3.16,9,28.44,1,71,62,7,0
2023-03-03,STORE_03,PROD_019,Limpieza,Este,Durazno,3.83,4,15.32,0,80,76,2,0
2023-01-08,STORE_05,PROD_012,Limpieza,Sur,Salto,4.49,3,13.47,0,23,18,5,0
2023-02-11,STORE_05,PROD_005,Snacks,Norte,Paysandú,2.08,4,8.32,0,43,40,5,0
2023-02-07,STORE_01,PROD_008,Limpieza,Este,Paysandú,3.98,7,27.86,0,56,47,5,0
2023-02-17,STORE_03,PROD_011,Lácteos,Norte,Maldonado,3.22,4,12.88,1,50,48,7,0
2023-02-09,STORE_01,PROD_005,Snacks,Sur,Paysandú,1.85,5,9.25,0,24,19,3,0
2023-01-16,STORE_05,PROD_031,Lácteos,Este,Montevideo,3.84,6,23.04,0,33,28,7,0
2023-03-10,STORE_02,PROD_023,Limpieza,Sur,Montevideo,4.68,8,37.44,0,29,22,7,0
2023-02-17,STORE_04,PROD_029,Panadería,Este,Durazno,1.52,3,4.56,0,97,92,5,0
2023-03-11,STORE_02,PROD_036,Panadería,Sur,Montevideo,1.35,7,9.45,0,50,42,7,0
2023-01-04,STORE_01,PROD_005,Bebidas,Este,Montevideo,2.73,7,19.11,0,97,90,3,0
2023-03-10,STORE_04,PROD_043,Lácteos,Sur,Paysandú,2.88,1,2.88,0,26,23,2,0
2023-01-21,STORE_04,PROD_006,Limpieza,Sur,Maldonado,4.44,6,26.64,0,54,49,5,0
2023-01-17,STORE_04,PROD_001,Panadería,Norte,Montevideo,1.54,10,15.4,0,24,11,3,0
2023-01-17,STORE_04,PROD_012,Limpieza,Sur,Maldonado,4.11,4,16.44,0,74,68,2,0
2023-03-07,STORE_02,PROD_023,Panadería,Norte,Durazno,1.46,7,10.22,0,49,39,7,0
2023-02-21,STORE_03,PROD_039,Lácteos,Norte,Durazno,3.03,6,18.18,0,44,35,3,0
2023-01-17,STORE_03,PROD_030,Bebidas,Norte,Paysandú,2.52,7,17.64,1,82,77,3,0
2023-01-06,STORE_05,PROD_030,Bebidas,Este,Paysandú,2.92,5,14.6,0,86,78,3,0
2023-03-04,STORE_03,PROD_037,Limpieza,Oeste,Salto,3.95,9,35.55,0,69,58,5,0
2023-02-24,STORE_03,PROD_007,Limpieza,Este,Montevideo,4.0,7,28.0,0,27,18,2,0
2023-03-10,STORE_03,PROD_043,Snacks,Este,Maldonado,1.81,2,3.62,0,57,53,2,0
2023-03-16,STORE_01,PROD_003,Snacks,Sur,Montevideo,2.12,4,8.48,0,82,80,5,0
2023-02-05,STORE_02,PROD_005,Bebidas,Oeste,Montevideo,2.39,8,19.12,0,31,22,7,0
2023-01-24,STORE_03,PROD_040,Limpieza,Norte,Salto,3.91,3,11.73,0,87,84,7,0
2023-03-05,STORE_01,PROD_025,Snacks,Este,Durazno,1.65,11,18.15,0,61,48,5,0
2023-01-20,STORE_03,PROD_035,Lácteos,Oeste,Salto,2.99,5,14.95,0,28,24,3,0
2023-01-17,STORE_03,PROD_033,Bebidas,Oeste,Montevideo,2.91,5,14.55,0,54,47,5,0
2023-02-06,STORE_05,PROD_044,Lácteos,Sur,Salto,3.17,6,19.02,1,45,39,3,0
2023-01-29,STORE_01,PROD_014,Lácteos,Oeste,Salto,3.29,4,13.16,0,44,39,5,0
2023-01-12,STORE_04,PROD_022,Snacks,Oeste,Maldonado,1.81,5,9.05,0,29,22,5,0
2023-01-14,STORE_03,PROD_041,Limpieza,Este,Durazno,3.63,9,32.67,1,60,48,5,0
2023-01-02,STORE_04,PROD_032,Limpieza,Oeste,Paysandú,3.84,4,15.36,0,58,51,2,0
2023-03-16,STORE_04,PROD_007,Panadería,Este,Paysandú,1.7,9,15.3,1,97,89,7,0
2023-01-16,STORE_05,PROD_001,Lácteos,Norte,Salto,3.28,7,22.96,0,41,36,2,0
2023-03-12,STORE_02,PROD_014,Panadería,Oeste,Maldonado,1.58,10,15.8,0,45,32,3,0
2023-03-25,STORE_02,PROD_026,Bebidas,Este,Paysandú,2.74,12,32.88,0,34,22,2,0
2023-03-04,STORE_05,PROD_015,Limpieza,Norte,Paysandú,4.74,14,66.36,1,44,29,2,0
2023-03-24,STORE_03,PROD_044,Limpieza,Oeste,Salto,4.04,8,32.32,0,76,67,2,0
2023-01-31,STORE_02,PROD_023,Panadería,Norte,Durazno,1.52,2,3.04,0,62,58,3,0
2023-01-05,STORE_04,PROD_028,Panadería,Sur,Durazno,1.49,4,5.96,0,66,64,2,0
2023-01-24,STORE_03,PROD_034,Snacks,Sur,Montevideo,2.15,10,21.5,1,26,14,7,0
2023-03-05,STORE_02,PROD_023,Snacks,Oeste,Salto,1.69,7,11.83,0,42,33,5,0
2023-01-30,STORE_03,PROD_026,Snacks,Oeste,Salto,2.09,4,8.36,0,85,82,2,0
2023-01-07,STORE_05,PROD_038,Panadería,Oeste,Montevideo,1.73,9,15.57,0,21,11,2,0
2023-02-20,STORE_02,PROD_005,Lácteos,Este,Maldonado,3.84,4,15.36,0,33,30,2,0
2023-02-18,STORE_02,PROD_001,Panadería,Este,Paysandú,1.75,10,17.5,0,83,74,3,0
2023-03-25,STORE_04,PROD_030,Limpieza,Norte,Durazno,4.14,10,41.4,1,77,69,7,0
2023-01-19,STORE_05,PROD_013,Limpieza,Oeste,Paysandú,4.51,6,27.06,0,80,73,5,0
2023-02-13,STORE_01,PROD_009,Snacks,Oeste,Durazno,2.12,3,6.36,0,38,34,3,0
2023-03-05,STORE_04,PROD_006,Bebidas,Sur,Maldonado,2.95,10,29.5,1,74,66,5,0
2023-03-06,STORE_04,PROD_018,Panadería,Este,Paysandú,1.38,4,5.52,0,93,91,5,0
2023-01-12,STORE_03,PROD_049,Limpieza,Norte,Salto,4.01,3,12.03,0,83,80,7,0
2023-02-21,STORE_03,PROD_005,Lácteos,Norte,Maldonado,3.22,11,35.42,1,65,56,3,0
2023-01-18,STORE_04,PROD_014,Snacks,Norte,Paysandú,1.92,3,5.76,1,76,74,2,0
